FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Nacho,Monreal,DEF,ARS,5700000,1,69,4.6,8.07017543859649E-07,1.21052631578947E-05,0,377275,2,19,0,0,0,2,0,12.1,21674,2,0,69,-2,0.8,0,4.5,8,0,7,0,0,13.1,773381,0,0,0,1,1350,56396,0,0,370,Southampton,West Ham,Newcastle,Liverpool,Crystal Palace,4.3,4.4,6.4,6.5,4.5,4.3,6,3.8,6.9,3.8,5.9,4.1,5,4.7,6.2,3.2,6.3,6.1,3.8,6.9,2.8,6.3,4.2,65.5
Jefferson,Montero,MID,SWA,4900000,0,0,0,0,0,0,2921,0,0,0,0,0,0,0,0,19,-1,0,0,1,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,2,0,0,0,West Brom,Man City,Everton,Crystal Palace,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Mooy,MID,HUD,5400000,2,48,3.2,5.92592592592593E-07,8.88888888888889E-06,0,583922,2,23,0,0,0,2,0,8.9,20877,-1,0,48,1,0.3,0,1.8,3,0,5,0,1,6,732668,0,0,0,1,1258,5199,0,0,261,Brighton,Chelsea,Watford,Southampton,Stoke,3.2,3,2.2,2.1,3.3,3.4,1.9,4.2,2,3.1,1.6,3.8,2,1.7,4,3.9,2.2,1.8,2.7,2,4.5,1.6,3.9,82.6
Alvaro,Morata,FWD,CHE,10800000,8,83,5.9,5.46296296296296E-07,7.68518518518518E-06,0,1633543,4,5,0,0,0,9,0,7.8,39334,8,-1,83,-8,0.5,0,5,13,0,8,0,4,37.1,3097988,0,0,0,2,1076,231425,1,0,275,West Ham,Huddersfield,Southampton,Everton,Brighton,7.4,7,7.1,7.3,7.8,7.8,5.5,7.8,7.7,7.7,8.4,8.1,5.9,7.4,8.3,7.2,7,8.5,7.7,8.7,7.5,7.6,7.7,130.8
Alberto,Moreno,DEF,LIV,4700000,0,44,3.7,7.87234042553191E-07,9.36170212765957E-06,0,193414,0,17,0,0,0,0,0,9.4,70579,2,0,44,-2,0.8,0,3.8,3,0,5,0,1,4.8,331929,0,0,0,0,1080,10047,0,0,287,Everton,West Brom,Bournemouth,Arsenal,Swansea,0,0,3.1,2.5,4,4.2,3.5,3.4,3.2,3.4,4.6,3.6,5.4,4.5,2.3,4.3,4.1,2.1,4.2,3.5,4.4,3.6,5,53.7
Wes,Morgan,DEF,LEI,4500000,7,38,2.5,5.55555555555556E-07,8.44444444444444E-06,0,115725,2,20,0,0,0,0,0,8.4,3205,0,0,38,0,0.7,0,3,1,0,4,0,0,3,92070,0,0,0,0,1350,17021,0,0,214,Newcastle,Southampton,Crystal Palace,Man Utd,Watford,1.7,2,3.7,2.5,2.6,1.6,3.3,2,2.4,1.2,2.1,1.5,2.4,2.3,2,2.8,2.2,2.5,2,2.4,2.9,3.2,1.9,39.2
James,Morrison,MID,WBA,5400000,0,13,0.866666666666667,1.60493827160494E-07,2.40740740740741E-06,0,2909,0,1,0,0,0,1,0,2.4,33,-1,0,13,1,0,0,0,0,0,2,0,0,0,2540,0,0,0,0,205,8,0,0,35,Swansea,Liverpool,Man Utd,Stoke,Everton,0,0,0,0.4,0.6,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,14.5
Victor,Moses,DEF,CHE,6400000,9,32,2.13333333333333,3.33333333333333E-07,5E-06,0,47498,1,4,0,0,0,0,0,5,1291,-1,0,32,1,0.4,0,2.5,1,0,3,0,2,0.9,42462,0,0,0,1,575,14198,0,0,118,West Ham,Huddersfield,Southampton,Everton,Brighton,1.9,1.8,1.6,1.1,2,1.7,1.2,1.5,2,1.5,2.3,2,1.1,1.4,3,1.8,1.8,2.3,1.8,2.5,1.6,1.8,1.6,33.7
Steve,Mounie,FWD,HUD,5700000,1,24,2.4,4.21052631578947E-07,4.21052631578947E-06,0,308741,2,11,0,0,0,2,0,4.2,1586,-3,0,24,3,0.2,0,1.3,3,0,3,0,0,0.8,272476,0,0,0,0,537,607,0,0,67,Brighton,Chelsea,Watford,Southampton,Stoke,2.6,1.7,1.7,1.5,3,2.2,1.3,3,1.9,2.5,1.2,2.5,1.5,1.2,2.3,3,1.5,1.5,2,1.2,3.1,1.4,2.5,36
Lys,Mousset,FWD,BOU,4900000,0,7,0.466666666666667,9.52380952380952E-08,1.42857142857143E-06,0,7538,0,2,0,0,0,0,0,1.4,282,-1,0,7,1,0,0,0,0,0,1,0,0,0.1,5910,0,0,0,0,107,156,0,0,15,Crystal Palace,Man Utd,Liverpool,Man City,West Ham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.2
Marc,Muniesa,DEF,STK,4500000,0,0,0,0,0,0,4425,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,2,0,0,0,Tottenham,Burnley,West Ham,West Brom,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daryl,Murphy,FWD,NEW,4500000,0,0,0,0,0,0,16218,0,0,0,0,0,0,0,0,530,0,0,0,0,0,0,0,0,0,0,0,0,0.5,4969,0,0,0,0,0,213,0,0,0,Leicester,Everton,Arsenal,West Ham,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jacob,Murphy,MID,NEW,5000000,2,14,0.933333333333333,1.86666666666667E-07,2.8E-06,0,9540,0,13,0,0,0,0,0,2.8,115,-5,0,14,5,0.4,0,2,0,0,0,0,0,0.1,1376,0,0,0,0,416,121,0,0,46,Leicester,Everton,Arsenal,West Ham,Man City,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,20.3
Jamie,Murphy,MID,BHA,4700000,0,6,0.4,8.51063829787234E-08,1.27659574468085E-06,0,3647,0,4,0,0,0,0,0,1.3,125,-3,0,6,3,0,0,0,0,0,0,0,0,0,1455,0,0,0,0,166,106,0,0,25,Huddersfield,Tottenham,Burnley,Watford,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.1
Glenn,Murray,FWD,BHA,5800000,6,44,3.4,5.86206896551724E-07,7.58620689655172E-06,0,134711,4,13,0,0,0,5,0,7.6,13779,-2,0,44,2,0.4,0,2.5,6,0,4,0,0,3.9,300542,0,0,0,1,809,33751,0,0,126,Huddersfield,Tottenham,Burnley,Watford,Chelsea,2.9,2.7,3.4,3.1,2.6,3.3,3.8,3.3,2.6,3.3,4.3,4,3.4,3.8,3.1,3.1,3.9,4.5,3.4,3.3,2.9,3.8,2.6,54.1
Ahmed,Musa,MID,LEI,6200000,0,0,0,0,0,0,25252,0,0,0,0,0,0,0,0,385,-3,0,0,3,0,0,0,0,0,0,0,0,0.4,3476,0,0,0,0,0,114,0,0,0,Newcastle,Southampton,Crystal Palace,Man Utd,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charly,Musonda,MID,CHE,4800000,0,2,0.133333333333333,2.77777777777778E-08,4.16666666666667E-07,0,3935,0,0,0,0,0,0,0,0.4,48,-2,0,2,2,0,0,0,0,0,0,0,0,0,1477,0,0,0,0,26,10,0,0,-2,West Ham,Huddersfield,Southampton,Everton,Brighton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.6
Shkodran,Mustafi,DEF,ARS,5400000,0,54,3.6,6.66666666666667E-07,1E-05,0,178439,1,3,0,0,0,1,0,10,61805,-1,0,54,1,1.3,0,7,5,0,7,0,0,3.1,227827,0,0,0,1,734,9135,0,0,236,Southampton,West Ham,Newcastle,Liverpool,Crystal Palace,0,3.1,4.6,4.7,3.6,2.9,4.2,2.5,5.4,2.6,4.2,2.8,3.5,3.2,4.4,2.1,4.5,4.4,2.5,5.4,1.8,4.5,2.8,41.3
Jordon,Mutch,MID,CRY,4500000,0,0,0,0,0,0,327,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,439,0,0,0,0,0,19,0,0,0,Bournemouth,Watford,Leicester,Swansea,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boaz,Myhill,GLK,WBA,4000000,0,1,0.0666666666666667,1.66666666666667E-08,2.5E-07,0,69278,1,1,0,2,0,0,0,0.3,2523,0,0,1,0,0,0,0,0,0,0,0,0,3.4,47065,0,0,0,0,90,1668,0,0,7,Swansea,Liverpool,Man Utd,Stoke,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2
Luciano,Narsingh,MID,SWA,4700000,0,9,0.6,1.27659574468085E-07,1.91489361702128E-06,0,3114,0,5,0,0,0,0,0,1.9,66,-3,0,9,3,0.1,0,0.3,0,0,1,0,0,0,1144,0,0,0,0,205,26,0,0,18,West Brom,Man City,Everton,Crystal Palace,Liverpool,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,10.2
Kyle,Naughton,DEF,SWA,4600000,1,52,3.5,7.60869565217391E-07,1.1304347826087E-05,0,211766,1,18,0,0,0,0,0,11.3,10590,1,0,52,-1,0.7,0,3.3,7,0,5,0,1,5.8,397699,0,0,0,2,1347,24398,0,0,278,West Brom,Man City,Everton,Crystal Palace,Liverpool,4.2,2.7,2.4,5,3.2,4.6,3.9,3.4,3.9,4.1,2.9,3.7,4,4.7,3.7,3.6,2.6,3.7,3.4,3,3.4,3.3,3.7,55.8
Wilfred,Ndidi,MID,LEI,4900000,3,40,2.7,5.51020408163265E-07,8.16326530612245E-06,0,29349,2,20,0,0,0,0,0,8.2,1594,-1,0,40,1,0.7,0,3.3,2,0,4,0,2,0.5,25539,0,0,0,0,1350,2243,0,0,193,Newcastle,Southampton,Crystal Palace,Man Utd,Watford,2,2,2.8,2.4,2.1,1.4,3.3,1.8,1.8,2.1,3,1.4,2.4,2.8,1.9,2.8,1.6,2.9,1.9,2.3,1.8,3.1,1.6,48.8
Reiss,Nelson,MID,ARS,4800000,0,0,0,0,0,0,2627,0,0,0,0,0,0,0,0,44,-2,0,0,2,0,0,0,0,0,0,0,0,0,1122,0,0,0,0,0,25,0,0,0,Southampton,West Ham,Newcastle,Liverpool,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Julien,Ngoy,FWD,STK,4500000,0,0,0,0,0,0,14211,0,0,0,0,0,0,0,0,3216,0,0,0,0,0,0,0,0,0,0,0,0,0.4,32680,0,0,0,0,0,5716,0,0,0,Tottenham,Burnley,West Ham,West Brom,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oumar,Niasse,FWD,EVE,5000000,0,39,2.6,5.2E-07,7.8E-06,0,253571,2,8,0,0,0,5,0,7.8,47268,0,0,39,0,0.5,0,2.5,8,0,0,0,1,5.3,508627,0,0,0,2,377,15353,0,0,134,Liverpool,Newcastle,Swansea,Chelsea,West Brom,1.4,1.8,2.5,1.9,1.8,1.8,2.8,1.4,3.1,2.9,1.3,3.2,2.1,1.6,2.9,2.3,2.4,2.8,1.7,3,1.5,2.6,1.7,47.8
Edward,Nketiah,FWD,ARS,5000000,0,0,0,0,0,0,887,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,1304,0,0,0,0,0,115,0,0,0,Southampton,West Ham,Newcastle,Liverpool,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georges-Kevin,Nkoudou,MID,TOT,5400000,0,1,0.0666666666666667,1.23456790123457E-08,1.85185185185185E-07,0,830,0,0,0,0,0,0,0,0.2,21,-1,0,1,1,0,0,0,0,0,0,0,0,0,356,0,0,0,0,1,23,0,0,3,Stoke,Brighton,Man City,Burnley,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
Mark,Noble,MID,WHU,5300000,0,15,1,1.88679245283019E-07,2.83018867924528E-06,0,12975,2,16,0,0,0,0,0,2.8,363,-2,0,15,2,0.1,0,0.3,0,0,1,0,0,0.1,4810,0,0,0,0,611,13,0,0,113,Chelsea,Arsenal,Stoke,Newcastle,Bournemouth,0.5,0.6,0.5,0.6,0.5,0,1.1,0.5,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,23.1
,Nolito,MID,MCI,7000000,0,0,0,0,0,0,1517,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,2,0,0,0,Man Utd,Swansea,Tottenham,Bournemouth,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kristoffer,Nordfeldt,GLK,SWA,4000000,0,0,0,0,0,0,20637,0,0,0,0,0,0,0,0,721,0,0,0,0,0,0,0,0,0,0,0,0,1,10945,0,0,0,0,0,195,0,0,0,West Brom,Man City,Everton,Crystal Palace,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oliver,Norwood,MID,BHA,4500000,0,0,0,0,0,0,438,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,6,0,0,0,Huddersfield,Tottenham,Burnley,Watford,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allan-Romeo,Nyom,DEF,WBA,4900000,5,35,2.9,5.91836734693878E-07,7.14285714285714E-06,0,160897,4,14,0,0,0,0,0,7.1,1861,-1,0,35,1,0.4,0,1.8,6,0,3,0,1,1.5,171940,0,0,0,0,946,661,0,0,182,Swansea,Liverpool,Man Utd,Stoke,Everton,2.3,2.1,3.2,2.4,2.8,3.4,2.7,3.5,1.5,1.9,3,2.6,4.1,3.3,2.8,2.2,3.1,2.7,1.6,3.2,2.2,3.2,3.4,34
Tashan,Oakley-Boothe,MID,TOT,4500000,0,0,0,0,0,0,1203,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1463,0,0,0,0,0,49,0,0,0,Stoke,Brighton,Man City,Burnley,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pedro,Obiang,MID,WHU,4400000,2,27,2.5,5.68181818181818E-07,6.13636363636364E-06,0,132852,2,20,0,0,0,1,0,6.1,3379,-1,0,27,1,0.3,0,1.5,3,0,2,0,0,1.1,139879,0,0,0,1,824,1605,0,0,153,Chelsea,Arsenal,Stoke,Newcastle,Bournemouth,1.9,2.6,1.4,2.7,1.7,0,3.8,1.4,2.6,2.6,1.3,1.7,1.2,2.1,2.2,2.2,2.2,1.5,2.2,1.2,1.4,1.4,3.2,29.4
Angelo,Ogbonna,DEF,WHU,4300000,7,13,1.3,3.02325581395349E-07,3.02325581395349E-06,0,35327,1,28,0,0,0,1,0,3,710,-2,0,13,2,0.6,0,2.5,0,0,0,0,0,0.7,14805,0,0,0,0,900,2423,0,0,144,Chelsea,Arsenal,Stoke,Newcastle,Bournemouth,0.8,1.1,0.6,0.9,0.6,0,1.7,0.6,0.8,2,0.7,0.9,0.6,0.6,0.9,1,0.9,0.6,0.9,0.6,0.6,0.6,0.8,28
Stefano,Okaka,FWD,WAT,5300000,0,8,0.533333333333333,1.0062893081761E-07,1.50943396226415E-06,0,58370,0,3,0,0,0,1,0,1.5,965,-2,0,8,2,0,0,0,1,0,0,0,0,0.4,45222,0,0,0,0,63,202,0,0,29,Burnley,Crystal Palace,Huddersfield,Brighton,Leicester,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,8.7
Shinji,Okazaki,FWD,LEI,5500000,1,37,3.1,5.63636363636364E-07,6.72727272727273E-06,0,396858,1,8,0,0,0,4,0,6.7,18759,0,0,37,0,0.2,0,1,4,0,2,0,0,3.9,451338,0,0,0,0,597,4967,0,0,131,Newcastle,Southampton,Crystal Palace,Man Utd,Watford,2.7,2.7,3.9,3.4,3.1,2.1,4.1,2.1,2.8,2.5,3,2.5,4,3.4,2.7,3.4,2.7,3.7,2.4,3.1,2.8,3.9,2.2,51.4
Martin,Olsson,DEF,SWA,5000000,4,46,3.5,7E-07,9.2E-06,0,18438,1,14,0,0,0,0,0,9.2,474,0,0,46,0,0.6,0,3,0,0,6,0,1,0.3,15484,0,0,0,0,1166,1344,0,0,214,West Brom,Man City,Everton,Crystal Palace,Liverpool,4.2,2.7,2.4,5,3.2,4.6,3.9,3.4,3.9,4.1,2.9,3.7,4,4.7,3.7,3.6,2.6,3.7,3.4,3,3.4,3.3,3.7,38
Divock,Origi,FWD,LIV,7400000,0,1,1,1.35135135135135E-07,1.35135135135135E-07,0,21371,0,1,0,0,0,0,0,0.1,79,-1,0,1,1,0,0,0,0,0,0,0,0,0.2,1096,0,0,0,0,9,3,0,0,3,Everton,West Brom,Bournemouth,Arsenal,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Oriol Romeu,MID,SOU,4400000,2,33,2.4,5.45454545454545E-07,7.5E-06,0,194026,4,17,0,0,0,1,0,7.5,6557,-1,0,33,1,0.6,0,2.5,0,0,4,0,0,2.7,109387,0,0,0,0,1214,6788,0,0,224,Arsenal,Leicester,Chelsea,Huddersfield,Tottenham,2.2,2,1.7,2.6,1.5,1.2,2.2,1.9,1.7,1.7,1.8,1.6,1.8,1.7,1.9,2.4,1.8,1.3,1.5,1.6,2.1,2,1.2,57.1
David,Ospina,GLK,ARS,4800000,0,0,0,0,0,0,7152,0,0,0,0,0,0,0,0,131,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,1247,0,0,0,0,0,44,0,0,0,Southampton,West Ham,Newcastle,Liverpool,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicolas,Otamendi,DEF,MCI,5900000,11,69,4.9,8.30508474576271E-07,1.16949152542373E-05,0,776025,5,10,0,0,0,3,0,11.9,35551,4,-1,69,-4,0.6,0,3.3,8,0,6,0,0,18.1,1351533,1,0,0,3,1240,58207,1,0,321,Man Utd,Swansea,Tottenham,Bournemouth,Newcastle,4.4,5.7,6.2,5.6,5.6,6.2,5.8,5.3,6,6.6,6,5.6,4.6,5.6,5.9,6.6,4.1,6.1,5.9,5.3,6.1,7.4,6.1,64.6
Mesut,Ozil,MID,ARS,9300000,2,55,4.6,4.94623655913978E-07,5.91397849462366E-06,0,150116,2,18,0,0,0,2,0,5.9,6918,-2,0,55,2,0.7,0,6.3,7,0,3,0,5,2.3,122393,0,0,0,2,920,19782,0,0,249,Southampton,West Ham,Newcastle,Liverpool,Crystal Palace,3.8,3.7,6.4,5.3,3.5,3.6,5.2,4.1,6.4,4.8,6.9,3.1,4.1,3.2,4.7,3.3,5.6,5.6,3.9,6.8,2.3,5.7,3.4,115.7
Alex,Palmer,GLK,WBA,4000000,0,0,0,0,0,0,2466,0,0,0,0,0,0,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0.2,8889,0,0,0,0,0,277,0,0,0,Swansea,Liverpool,Man Utd,Stoke,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kasey,Palmer,MID,HUD,5300000,1,4,0.266666666666667,5.0314465408805E-08,7.54716981132075E-07,0,4257,2,2,0,0,0,0,0,0.8,38,-2,0,4,2,0.1,0,0.3,0,0,1,0,0,0,845,0,0,0,0,168,39,0,0,9,Brighton,Chelsea,Watford,Southampton,Stoke,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.2
Costel,Pantilimon,GLK,WAT,4500000,0,0,0,0,0,0,4665,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0.1,251,0,0,0,0,0,6,0,0,0,Burnley,Crystal Palace,Huddersfield,Brighton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack,Payne,MID,HUD,4500000,0,0,0,0,0,0,462,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,1,0,0,0,Brighton,Chelsea,Watford,Southampton,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pedro,MID,CHE,7800000,0,40,2.66666666666667,3.41880341880342E-07,5.12820512820513E-06,0,266048,0,4,0,0,0,2,0,5.1,7874,-2,0,40,2,0.2,0,1.3,2,0,4,0,2,1.3,171026,0,0,0,1,586,1244,0,0,126,West Ham,Huddersfield,Southampton,Everton,Brighton,2.2,2.1,2,2.4,1.9,2,1.6,2.2,1.9,2.4,2.3,2.4,1.3,1.5,2.5,2.1,1.9,2.7,2.3,2.9,2.9,1.8,2.3,48.7
Matthew,Pennington,DEF,EVE,4000000,0,0,0,0,0,0,4127,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1207,0,0,0,0,0,20,0,0,0,Liverpool,Newcastle,Swansea,Chelsea,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andreas,Pereira,MID,MUN,4900000,0,0,0,0,0,0,3810,0,0,0,0,0,0,0,0,16,-1,0,0,1,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,1,0,0,0,Man City,Bournemouth,West Brom,Leicester,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roberto,Pereyra,MID,WAT,5800000,2,21,1.4,2.41379310344828E-07,3.62068965517241E-06,0,10615,0,7,0,0,0,1,0,3.6,161,-2,0,21,2,0.3,0,2,0,0,0,0,1,0.1,2988,0,0,0,0,377,296,0,0,66,Burnley,Crystal Palace,Huddersfield,Brighton,Leicester,0.8,0.8,0.9,0.7,0.7,0.8,0.7,0.7,0.8,0.8,0.7,0.8,1,0.7,0.7,0.7,0.7,0.7,0.8,0.7,0.7,0.8,0.7,17.3
Ayoze,Perez,FWD,NEW,5300000,2,34,2.4,4.52830188679245E-07,6.41509433962264E-06,0,107741,1,13,0,0,0,1,0,6.4,3337,-2,0,34,2,0.2,0,1.3,2,0,3,0,1,0.9,79022,0,0,0,0,1002,1768,0,0,88,Leicester,Everton,Arsenal,West Ham,Man City,2.4,2.8,1.2,1.7,1.9,2.4,2.3,2,1.7,2,1.9,2.3,1.8,1.4,2.1,1.5,2.8,1.6,2.3,1.7,2.6,2.1,1.5,56
Lucas,Perez,FWD,ARS,7400000,0,0,0,0,0,0,8644,0,0,0,0,0,0,0,0,47,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,449,0,0,0,0,0,6,0,0,0,Southampton,West Ham,Newcastle,Liverpool,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt,Phillips,MID,WBA,5600000,0,39,3,5.35714285714286E-07,6.96428571428571E-06,0,167122,0,12,0,0,0,1,0,7,4178,-4,0,39,4,0.4,0,2.3,0,0,4,0,3,0.6,70001,0,0,0,0,801,96,0,0,132,Swansea,Liverpool,Man Utd,Stoke,Everton,0,1.5,2.8,2.2,4,3.3,2.3,2.7,2.5,1.5,2.7,2.2,3.8,2.4,3,2.5,2.8,3.4,1.5,2.5,2.4,2.7,2.2,47
Jordan,Pickford,GLK,EVE,4800000,9,51,3.4,7.08333333333333E-07,1.0625E-05,0,295552,0,28,0,46,0,0,0,10.6,8082,-2,0,51,2,1.3,0,6,4,0,3,0,0,6.1,104743,0,0,1,1,1350,8863,0,0,285,Liverpool,Newcastle,Swansea,Chelsea,West Brom,2.3,2.5,3.6,3.8,2.9,2.5,4.2,2.8,4.6,3.8,1.9,5.1,3.7,2.8,4.6,2.8,3.1,4.2,2.6,4.1,2.8,3.9,3,37.9
Jeremy,Pied,DEF,SOU,4200000,2,2,0.133333333333333,3.17460317460317E-08,4.76190476190476E-07,0,4664,0,1,0,0,0,0,0,0.5,75,-3,0,2,3,0.1,0,0.5,0,0,0,0,0,0.1,1624,0,0,0,0,90,249,0,0,19,Arsenal,Leicester,Chelsea,Huddersfield,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.7
Erik,Pieters,DEF,STK,4800000,2,25,1.7,3.54166666666667E-07,5.20833333333333E-06,0,38519,1,30,0,0,0,0,0,5.1,1529,-2,1,25,2,0.3,0,1.3,0,0,2,0,0,0.5,13210,0,0,0,0,1348,183,-1,0,191,Tottenham,Burnley,West Ham,West Brom,Huddersfield,1.1,1.1,1.8,1.5,1.1,1.2,1.3,0.8,1.9,1.2,1,1.5,0.8,1.2,0.8,1.1,0.8,1.3,1.2,1.3,0.9,2.5,1,35.9
Paul,Pogba,MID,MUN,7900000,5,56,7,8.86075949367089E-07,7.08860759493671E-06,0,2041940,1,6,0,0,0,3,0,7,329601,-1,1,56,1,0.8,0,6.3,4,0,4,0,7,10.7,1411046,0,0,0,2,682,7069,-1,1,199,Man City,Bournemouth,West Brom,Leicester,Burnley,0,0,0,6.7,9.9,9.8,6.8,9.8,7.1,6.3,10.5,7.3,9.2,7,9.4,6.9,10.2,5.2,10.5,7.6,10.5,6.5,8.5,86.2
