FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW1Forecast,GW2Forecast,GW3Forecast,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Victor,Lindelof,DEF,MUN,5500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,0,0,0,0,0,0,0,0,0,0,West Ham,Swansea,Leicester,Stoke,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jesse,Lingard,MID,MUN,6000000,0,60,4.34017747806316E-27,7.23362913010526E-34,1E-05,0,0,3,12,0,0,0,1,0,0,0,0,0,60,0,0,0,0,3,0,7,0,3,0.3,0,0,0,0,0,1360,0,0,0,227,West Ham,Swansea,Leicester,Stoke,Everton,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118
Jake,Livermore,MID,WBA,5000000,0,77,2.02631578947368,4.05263157894737E-07,1.54E-05,0,0,5,62,0,0,0,1,0,0,0,0,0,77,0,0,0,0,2,0,4,0,1,0.2,0,0,0,0,0,2970,0,0,1,458,Bournemouth,Burnley,Stoke,Brighton,West Ham,1.7,1.4,1.7,2.5,1.2,1,1.9,1.3,1.2,1.2,2.5,1.4,1,2.9,1.5,1.2,1,1.3,1.3,1.5,1.1,1,2.9,1.2,1,1.5,1.1,2.9,1.5,1.7,1.3,1.8,1.6,1,1.2,2.5,1.1,1.2,116.5
Fernando,Llorente,FWD,SWA,7500000,0,146,3.84210526315789,5.12280701754386E-07,1.94666666666667E-05,0,0,2,51,0,0,0,15,0,0,0,0,0,146,0,0,0,0,22,0,5,0,3,0.2,0,0,0,0,0,2442,0,0,0,512,Southampton,Man Utd,Crystal Palace,Newcastle,Tottenham,0,4,3.9,5.5,3.7,4.8,3.8,5.5,4.4,3.3,5.5,4.3,4.5,2.9,4.2,4.9,4.8,2.8,4.7,3.3,4.1,4.5,4.8,4.1,4.1,3.7,5,4.8,4.5,4.8,4.6,3.3,4.2,3.6,4.1,3.7,3.7,4.9,220.3
Hugo,Lloris,GLK,TOT,5500000,0,143,3.76315789473684,6.84210526315789E-07,2.6E-05,0,0,0,24,0,78,0,0,0,0,0,0,0,143,0,0,0,0,6,0,15,0,0,13.4,0,0,0,0,0,3004,0,0,0,665,Newcastle,Chelsea,Burnley,Everton,Swansea,4.7,4.4,4.8,4.7,4.9,4.6,4.7,3.1,3.9,3.3,5.2,4.3,4.4,2.9,3.3,5.2,5.3,3.7,4,5.2,5.3,4.2,5.3,4.5,4.1,3.1,5,4.5,5.3,2.4,5.3,3.7,4.5,4.4,4.7,4.1,3.7,3.6,68.7
Ruben,Loftus-Cheek,MID,CRY,4500000,0,6,4.34017747806316E-28,9.64483884014035E-35,1.33333333333333E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,35,0,0,0,16,Huddersfield,Liverpool,Swansea,Burnley,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4
Jason,Lokilo,MID,CRY,4500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,Huddersfield,Liverpool,Swansea,Burnley,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe,Lolley,MID,HUD,4500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,Crystal Palace,Newcastle,Southampton,West Ham,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,Long,DEF,BUR,4000000,0,3,2.17008873903158E-28,5.42522184757895E-35,7.5E-07,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,270,0,0,0,39,Chelsea,West Brom,Tottenham,Crystal Palace,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1
Shane,Long,FWD,SOU,6000000,0,57,1.5,2.5E-07,9.5E-06,0,0,2,23,0,0,0,3,0,0,0,0,0,57,0,0,1,0,2,0,2,0,2,0.7,0,0,0,0,0,1262,0,0,0,159,Swansea,West Ham,Huddersfield,Watford,Crystal Palace,1.3,1.1,1.9,1.2,0.9,0.9,1,2.1,1.2,1.9,1.3,0.8,0.8,0.9,0.8,0.9,1,0.8,2.1,0.8,0.8,1.1,0.9,1.1,2.1,1,0.9,1,1.2,1.9,1,0.8,0.8,0.8,0.8,1.1,0.8,1.2,100.1
Ademola,Lookman,MID,EVE,5500000,0,16,1.15738066081684E-27,2.10432847421244E-34,2.90909090909091E-06,0,0,0,2,0,0,0,1,0,0,0,0,0,16,0,0,0,0,0,0,1,0,0,0.2,0,0,0,0,0,289,0,0,0,33,Stoke,Man City,Chelsea,Tottenham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1
Jonas,Lossl,GLK,HUD,4500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,Crystal Palace,Newcastle,Southampton,West Ham,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dejan,Lovren,DEF,LIV,5500000,0,106,2.78947368421053,5.07177033492823E-07,1.92727272727273E-05,0,0,6,31,0,0,0,2,0,0,0,0,0,106,0,0,0,0,6,0,11,0,1,2,0,0,0,0,0,2553,0,0,0,589,Watford,Crystal Palace,Arsenal,Man City,Burnley,2.1,3.5,3.3,2.3,3.1,1.7,3.5,2.6,2.1,4,3,3.5,2.9,2.9,3.5,4,2.9,1.4,2.8,3.2,2.3,2.6,2.9,2.7,3.5,2.7,2.9,3.5,4,2.1,2.6,3,3.5,1.9,2.3,3.5,2.3,4,107.1
Chris,Lowe,DEF,HUD,4500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,Crystal Palace,Newcastle,Southampton,West Ham,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matthew,Lowton,DEF,BUR,4500000,0,90,2.36842105263158,5.26315789473684E-07,2E-05,0,0,9,53,0,0,0,0,0,0,0,0,0,90,0,0,0,0,5,0,9,0,2,1.1,0,0,0,0,0,3240,0,0,0,631,Chelsea,West Brom,Tottenham,Crystal Palace,Liverpool,1.8,2.3,1.6,2.8,1.5,3.4,2.9,2.8,1.8,3.4,2.3,2.5,2.7,1.2,1.3,2,2.8,2.9,2.1,1.6,2.9,1.9,2.3,2,2.9,2.3,2.1,2.8,3.3,2.3,2.2,1.8,1.6,1.7,2.3,3.4,2.2,1.4,134.2
Leiva,Lucas,MID,LIV,4500000,0,47,1.23684210526316,2.74853801169591E-07,1.04444444444444E-05,0,0,4,17,0,0,0,0,0,0,0,0,0,47,0,0,0,0,2,0,4,0,3,0,0,0,0,0,0,1112,0,0,0,240,Watford,Crystal Palace,Arsenal,Man City,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.1
Romelu,Lukaku,FWD,MUN,11500000,0,221,5.81578947368421,5.05720823798627E-07,1.92173913043478E-05,0,0,3,42,0,0,0,25,0,0,0,0,0,221,0,0,0,0,33,0,13,0,6,49,0,0,0,0,0,3266,0,0,0,824,West Ham,Swansea,Leicester,Stoke,Everton,8,7.2,7.8,7.2,6.6,6.9,8.2,6.2,7.2,7.9,5.6,8.3,8.3,7.2,6.2,8.3,7.9,7.2,6.8,8.3,8,5.4,8.3,7.2,6.8,8.3,7.2,6.8,7.1,7.3,6.9,8.3,7.2,8.3,6.8,7.3,7.2,8.3,354.1
Niki,Maenpaa,GLK,BHA,4000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,Man City,Leicester,Watford,West Brom,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry,Maguire,DEF,LEI,5000000,0,71,5.13587668237474E-27,1.02717533647495E-33,1.42E-05,0,0,5,53,0,0,0,2,0,0,0,0,0,71,0,0,0,0,5,0,4,0,3,1.4,0,0,0,0,0,2307,0,0,0,483,Arsenal,Brighton,Man Utd,Chelsea,Huddersfield,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.6
Riyad,Mahrez,MID,LEI,8500000,0,120,3.15789473684211,3.71517027863777E-07,1.41176470588235E-05,0,0,4,48,0,0,0,6,0,0,0,0,0,120,0,0,2,0,9,0,9,0,4,2,0,0,0,0,0,2826,0,0,0,437,Arsenal,Brighton,Man Utd,Chelsea,Huddersfield,1.7,4.5,2.1,2.9,3.9,2.6,2.8,3.1,2.5,3.1,2.7,2.5,1.9,2.3,3.5,3.9,2.5,3.1,2.7,3,2,4.5,2.3,3.7,2.5,3.2,2,3.3,3.4,2.5,2.3,3.9,4.5,2.9,3.1,2.4,2.5,1.8,227.8
Scott,Malone,DEF,HUD,4500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,Crystal Palace,Newcastle,Southampton,West Ham,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sadio,Mane,MID,LIV,9500000,0,156,4.10526315789474,4.3213296398892E-07,1.64210526315789E-05,0,0,4,26,0,0,0,13,0,0,0,0,0,156,0,0,0,0,14,0,8,0,7,22.9,0,0,0,0,0,2242,0,0,0,502,Watford,Crystal Palace,Arsenal,Man City,Burnley,4.5,4.5,3.5,3,5.1,4,5.1,4.1,2.8,5.8,3,4.6,4.3,4,5.1,4.5,4.6,4.1,2.7,4.7,4.8,4.3,3.8,3.8,5.1,3.6,3.7,3.8,5.8,3.3,5.3,3.7,3.7,4.9,3.7,4.9,3.4,5.8,246
Javier,Manquillo,DEF,NEW,4500000,0,38,1,2.22222222222222E-07,8.44444444444444E-06,0,0,2,28,0,0,0,1,0,0,0,0,0,38,0,0,0,0,0,0,2,0,0,1.5,0,0,0,0,0,1430,0,0,0,210,Tottenham,Huddersfield,West Ham,Swansea,Stoke,0.5,1.2,0.8,0.5,0.7,1.2,0.5,0.6,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.6,0.6,1.4,0.6,0.7,0.5,0.6,0.6,0.5,0.5,0.5,0.7,0.5,1.4,0.5,0.7,0.8,0.6,0.5,0.6,40.8
Solomon,March,MID,BHA,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,Man City,Leicester,Watford,West Brom,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adrian,Mariappa,DEF,WAT,4000000,0,15,1.08504436951579E-27,2.71261092378947E-34,3.75E-06,0,0,0,13,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,0,1,0,0,4.4,0,0,0,0,0,562,0,0,0,121,Liverpool,Bournemouth,Brighton,Southampton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1
Dean,Marney,MID,BUR,4500000,0,51,1.34210526315789,2.98245614035088E-07,1.13333333333333E-05,0,0,7,28,0,0,0,1,0,0,0,0,0,51,0,0,0,0,1,0,5,0,2,0,0,0,0,0,0,1764,0,0,0,239,Chelsea,West Brom,Tottenham,Crystal Palace,Liverpool,0,0,0,0,0,1.9,0.7,0.7,0.7,1.9,0.7,0.8,0.7,0.7,0.7,1,0.9,1.7,0.7,0.7,1.7,0.7,0.7,0.7,1.7,0.7,0.7,0.8,0.8,0.7,0.7,0.7,0.8,0.8,0.7,1.9,0.7,0.9,40.5
Anthony,Martial,MID,MUN,8000000,0,95,6.8719476736E-27,8.589934592E-34,1.1875E-05,0,0,2,13,0,0,0,4,0,0,0,0,0,95,0,0,0,0,9,0,9,0,6,1,0,0,0,0,0,1553,0,0,0,302,West Ham,Swansea,Leicester,Stoke,Everton,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.2
Cuco,Martina,DEF,EVE,4500000,0,31,2.24242503033263E-27,4.98316673407251E-34,6.88888888888889E-06,0,0,0,6,0,0,0,0,0,0,0,0,0,31,0,0,0,0,5,0,3,0,0,0.7,0,0,0,0,0,592,0,0,0,140,Stoke,Man City,Chelsea,Tottenham,Man Utd,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7
Damian Emiliano,Martinez,GLK,ARS,4000000,0,8,0.210526315789474,5.26315789473684E-08,2E-06,0,0,0,3,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,1.2,0,0,0,0,0,180,0,0,0,35,Leicester,Stoke,Liverpool,Bournemouth,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1
Brandon,Mason,DEF,WAT,4000000,0,1,7.23362913010526E-29,1.80840728252632E-35,2.5E-07,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,113,0,0,0,13,Liverpool,Bournemouth,Brighton,Southampton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2
Arthur,Masuaku,DEF,WHU,4500000,0,34,2.45943390423579E-27,5.46540867607953E-34,7.55555555555556E-06,0,0,1,24,0,0,0,0,0,0,0,0,0,34,0,0,0,0,7,0,3,0,1,0.3,0,0,0,0,0,972,0,0,0,253,Man Utd,Southampton,Newcastle,Huddersfield,West Brom,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.4
Juan,Mata,MID,MUN,7000000,0,102,2.68421052631579,3.83458646616541E-07,1.45714285714286E-05,0,0,3,16,0,0,0,6,0,0,0,0,0,102,0,0,0,0,14,0,10,0,3,3.3,0,1,0,0,0,1614,0,0,0,457,West Ham,Swansea,Leicester,Stoke,Everton,1.9,2,2.6,2.1,2.4,1.9,2.4,1.5,3.3,1.8,1.7,3.8,3.8,2.4,1.3,2,2.7,1.9,2,2.8,2.4,1.9,2.6,2.2,1.3,3.8,3.3,2.2,1.9,2,1.5,2.5,1.5,2.4,2.1,1.7,3.3,2.9,179.9
Nemanja,Matic,MID,MUN,5000000,0,105,2.76315789473684,5.52631578947368E-07,2.1E-05,0,0,4,24,0,0,0,1,0,0,0,0,0,105,0,0,0,0,1,0,15,0,8,17.6,0,0,0,0,0,2694,0,0,0,550,West Ham,Swansea,Leicester,Stoke,Everton,2,2,2.7,2.2,2.5,2,2.5,1.6,3.4,1.9,1.8,3.9,3.9,2.5,1.4,2,2.8,2,2.1,2.9,2.5,2,2.7,2.3,1.4,3.9,3.4,2.3,2,2.1,1.5,2.6,1.6,2.5,2.2,1.8,3.4,3,127.5
Joel,Matip,DEF,LIV,5500000,0,97,7.0166202562021E-27,1.27574913749129E-33,1.76363636363636E-05,0,0,3,25,0,0,0,1,0,0,0,0,0,97,0,0,0,0,7,0,9,0,0,3,0,0,0,0,0,2457,0,0,0,557,Watford,Crystal Palace,Arsenal,Man City,Burnley,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
Alfie,Mawson,DEF,SWA,5000000,0,94,2.47368421052632,4.94736842105263E-07,1.88E-05,0,0,1,45,0,0,0,4,0,0,0,0,0,94,0,0,0,0,9,0,7,0,0,1.4,0,2,0,0,0,2430,0,0,0,541,Southampton,Man Utd,Crystal Palace,Newcastle,Tottenham,2.4,2.2,2.5,3.5,1.8,2.2,2.5,3.5,1.9,2.3,3.5,2.1,1.5,1.9,2.5,2.4,2.4,3.1,3,1.6,1.7,2.2,3.1,2,2.8,1.4,2.6,3.1,3,3.1,2.9,1.7,1.9,3.5,1.9,2.4,1.2,2.9,104.2
Chancel,Mbemba,DEF,NEW,4000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,Tottenham,Huddersfield,West Ham,Swansea,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,McArthur,MID,CRY,4500000,0,93,3.36363754549895E-26,7.47475010110877E-33,2.06666666666667E-05,0,0,5,39,0,0,0,5,0,0,0,0,0,93,0,0,0,0,8,0,3,0,3,6,0,0,0,0,0,1999,0,0,0,363,Huddersfield,Liverpool,Swansea,Burnley,Southampton,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.7
Gareth,McAuley,DEF,WBA,5000000,0,131,3.44736842105263,6.89473684210526E-07,2.62E-05,0,0,5,45,0,0,0,6,0,0,0,0,0,131,0,0,0,0,14,0,7,0,1,2.7,0,1,0,0,0,3140,0,0,0,576,Bournemouth,Burnley,Stoke,Brighton,West Ham,0,0,4.6,4.3,4.7,3.8,3.6,2.5,4,3.9,4.3,3.9,3,4.9,4.7,3.7,2.7,3.6,4,4.9,4.5,4,4.9,4.3,3.2,4.6,3.2,4.9,2.9,3.1,2,4.2,4.3,2.9,3.4,4.3,3.7,4,135.4
Oliver,McBurnie,FWD,SWA,4500000,0,5,3.61681456505263E-28,8.03736570011696E-35,1.11111111111111E-06,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,82,0,0,0,17,Southampton,Man Utd,Crystal Palace,Newcastle,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Alex,McCarthy,GLK,SOU,4500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,Swansea,West Ham,Huddersfield,Watford,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,McCarthy,MID,EVE,5000000,0,23,8.31867349962105E-27,1.66373469992421E-33,4.6E-06,0,0,2,10,0,0,0,1,0,0,0,0,0,23,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,0,613,0,0,0,100,Stoke,Man City,Chelsea,Tottenham,Man Utd,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6
James,McClean,MID,WBA,5000000,0,52,3.76148714765474E-27,7.52297429530947E-34,1.04E-05,0,0,9,24,0,0,0,1,0,0,0,0,0,52,0,0,0,0,1,0,2,0,3,0.1,0,0,0,0,0,1477,0,0,0,236,Bournemouth,Burnley,Stoke,Brighton,West Ham,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.2
Sam,McQueen,DEF,SOU,4500000,0,23,1.66373469992421E-27,3.6971882220538E-34,5.11111111111111E-06,0,0,0,9,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,1,0,1,0.1,0,0,0,0,0,616,0,0,0,132,Swansea,West Ham,Huddersfield,Watford,Crystal Palace,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8
Scott,McTominay,MID,MUN,4500000,0,3,2.17008873903158E-28,4.82241942007018E-35,6.66666666666667E-07,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,97,0,0,0,16,West Ham,Swansea,Leicester,Stoke,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8
Ben,Mee,DEF,BUR,4500000,0,94,2.47368421052632,5.49707602339181E-07,2.08888888888889E-05,0,0,5,49,0,0,0,1,0,0,0,0,0,94,0,0,0,0,6,0,9,0,2,12.2,0,2,0,0,0,3015,0,0,0,592,Chelsea,West Brom,Tottenham,Crystal Palace,Liverpool,1.9,2.4,1.8,3,1.6,3.5,3.1,3,1.9,3.5,2.4,2.7,2.8,1.2,1.4,2.2,2.9,3.1,2.2,1.7,3.1,2,2.5,2.2,3.1,2.4,2.2,2.9,3.5,2.5,2.4,1.9,1.7,1.9,2.5,3.5,2.3,1.5,126.7
Benjamin,Mendy,DEF,MCI,6500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,Brighton,Everton,Bournemouth,Liverpool,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nampalys,Mendy,MID,LEI,4500000,0,6,2.17008873903158E-27,4.82241942007017E-34,1.33333333333333E-06,0,0,1,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0.1,0,0,0,0,0,269,0,0,0,26,Arsenal,Brighton,Man Utd,Chelsea,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Mikel,Merino,MID,NEW,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,Tottenham,Huddersfield,West Ham,Swansea,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Per,Mertesacker,DEF,ARS,5000000,0,1,3.61681456505263E-28,7.23362913010526E-35,2E-07,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,38,0,0,0,5,Leicester,Stoke,Liverpool,Bournemouth,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
Roque,Mesa,MID,SWA,4500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,Southampton,Man Utd,Crystal Palace,Newcastle,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simon,Mignolet,GLK,LIV,5000000,0,110,2.89473684210526,5.78947368421053E-07,2.2E-05,0,0,0,30,0,52,0,0,0,0,0,0,0,110,0,0,0,0,7,0,9,0,0,1.8,0,0,0,2,0,2520,0,0,0,506,Watford,Crystal Palace,Arsenal,Man City,Burnley,2.2,3.7,3.5,2.5,3.3,1.9,3.6,2.8,2.3,4.1,3.1,3.7,3,3.1,3.6,4.1,3,1.5,3,3.4,2.4,2.7,3,2.8,3.6,2.8,3.1,3.7,4.1,2.2,2.8,3.1,3.6,2,2.5,3.7,2.5,4.1,46
Luka,Milivojevic,MID,CRY,5000000,0,42,3.03812423464421E-27,6.07624846928842E-34,8.4E-06,0,0,4,16,0,0,0,2,0,0,0,0,0,42,0,0,0,0,3,0,5,0,0,1.6,0,0,0,0,0,1224,0,0,0,169,Huddersfield,Liverpool,Swansea,Burnley,Southampton,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.8
James,Milner,DEF,LIV,6500000,0,139,3.65789473684211,5.62753036437247E-07,2.13846153846154E-05,0,0,5,35,0,0,0,7,0,0,0,0,0,139,0,0,1,0,16,0,12,0,4,7.4,0,0,0,0,0,3154,0,0,0,682,Watford,Crystal Palace,Arsenal,Man City,Burnley,3.2,5,4.8,3.5,4.6,2.7,4.5,3.9,3.3,5.2,4.4,5,4.3,4.3,4.5,5.2,4.3,2.3,4.2,4.7,3.4,3.9,4.3,4,4.5,4,4.3,5.1,5.2,3.2,3.9,4.4,4.5,2.9,3.5,5,3.5,5.2,235.2
