FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Christian,Kabasele,DEF,WAT,4600000,5,58,2.4,5.21739130434783E-07,1.26086956521739E-05,0,131045,4,40,0,0,0,2,0,12.6,1484,1,0,58,-1,0.3,0,1.5,1,0,5,0,0,1.5,201146,1,0,0,1,2039,243,0,0,355,Chelsea,West Ham,Everton,West Brom,Arsenal,2.1,2.3,1.8,2.3,1.9,2,1.8,2.2,1.9,3.3,1.8,1.8,1.7,71.1
Younes,Kaboul,DEF,WAT,4200000,0,7,0.28,6.66666666666667E-08,1.66666666666667E-06,0,22909,0,3,0,0,0,0,0,1.7,24,-3,1,7,3,0,0,0,0,0,1,0,0,0.1,3426,0,0,0,0,151,6,-1,0,35,Chelsea,West Ham,Everton,West Brom,Arsenal,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5
Elias,Kachunga,MID,HUD,5700000,0,44,1.76,3.08771929824561E-07,7.71929824561404E-06,0,26432,1,23,0,0,0,1,0,7.7,18,-3,0,44,3,0,0,0,0,0,6,0,1,0.1,13829,0,0,0,0,1253,3,0,0,146,Man Utd,Bournemouth,West Brom,Tottenham,Swansea,0,0,0,0.9,1.4,1.3,0.9,0.9,1.2,0.9,1.8,0.9,1.6,53.8
Sullay,Kaikai,MID,CRY,4300000,0,1,1,2.32558139534884E-07,2.32558139534884E-07,0,11734,0,0,0,0,0,0,0,0.2,34,-2,0,1,2,0,0,0,0,0,0,0,0,0.1,13231,0,0,0,0,13,2,0,0,5,Newcastle,Everton,Tottenham,Man Utd,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6
Harry,Kane,FWD,TOT,12900000,2,157,6.5,5.03875968992248E-07,1.21705426356589E-05,0,3247336,4,21,0,0,0,21,0,12.2,26582,4,0,157,-4,0.4,0,5.2,27,0,10,0,1,45,3900555,0,0,0,7,2041,8030,0,0,555,Liverpool,Arsenal,Crystal Palace,Huddersfield,Bournemouth,6.8,9.4,7.7,9.8,8,9.1,6.3,7.7,8.7,7.6,9,7.6,9.5,290.5
N'Golo,Kante,MID,CHE,4900000,2,69,3.1,6.3265306122449E-07,1.40816326530612E-05,0,1068704,2,14,0,0,0,1,0,14.1,4879,-1,0,69,1,0.5,0,2.3,6,0,13,0,1,11.8,717168,0,0,0,0,1914,3024,0,0,430,Watford,West Brom,Man Utd,Man City,Crystal Palace,2.6,3.4,1.7,1.7,2.9,2.5,2.5,3.2,2.7,3.5,2.7,2.3,2.9,109.2
Loris,Karius,GLK,LIV,4800000,6,23,0.92,1.91666666666667E-07,4.79166666666667E-06,0,8152,0,5,0,4,0,0,0,4.8,240,-2,0,23,2,0.6,0,3,0,0,3,0,0,0.2,8900,0,0,0,0,540,629,0,0,104,Tottenham,Southampton,West Ham,Newcastle,Man Utd,0.5,0.5,0.7,0.5,0.5,0.6,0.7,0.5,0.5,0.5,0.6,0.5,0.7,4.3
Orestis,Karnezis,GLK,WAT,4500000,10,12,0.48,1.06666666666667E-07,2.66666666666667E-06,0,597,0,5,0,7,0,0,0,2.7,33,0,0,12,0,0.7,0,3,3,0,1,0,0,0,891,0,0,0,0,211,179,0,0,49,Chelsea,West Ham,Everton,West Brom,Arsenal,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,5.6
Beram,Kayal,MID,BHA,4400000,1,8,0.32,7.27272727272727E-08,1.81818181818182E-06,0,5594,0,5,0,0,0,0,0,1.8,26,-1,0,8,1,0.2,0,1,0,0,0,0,0,0.1,2644,0,0,0,0,199,30,0,0,26,West Ham,Stoke,Swansea,Arsenal,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.7
Michael,Keane,DEF,EVE,5300000,7,42,2.5,4.71698113207547E-07,7.92452830188679E-06,0,549513,2,29,0,0,0,0,0,7.9,501,-2,0,42,2,0.4,0,2.3,7,0,3,0,1,4.5,147706,0,0,0,0,1434,540,0,0,302,Arsenal,Crystal Palace,Watford,Burnley,Brighton,1.7,3.7,2.3,2,3.1,1.9,2.1,2.7,1.6,2.2,1.7,2.6,2.2,48.6
Martin,Kelly,DEF,CRY,4200000,2,31,1.24,2.95238095238095E-07,7.38095238095238E-06,0,31836,1,12,0,0,0,0,0,7.4,989,-3,0,31,3,0.6,0,2.5,1,0,4,0,0,1.2,79108,0,0,0,0,828,4015,0,0,151,Newcastle,Everton,Tottenham,Man Utd,Chelsea,0.7,0.6,0.8,0.8,0.6,0.6,0.9,0.6,1.1,0.8,0.8,0.6,0.9,24.9
,Kenedy,MID,NEW,4700000,8,8,0.32,6.80851063829787E-08,1.70212765957447E-06,0,3505,0,0,0,0,0,0,0,1.7,168,-3,0,8,3,0.4,0,2,2,0,1,0,1,0.2,12011,0,0,0,0,71,8076,0,0,21,Crystal Palace,Man Utd,Bournemouth,Liverpool,Southampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,10.4
Jonjoe,Kenny,DEF,EVE,4500000,0,47,2.9,6.44444444444444E-07,1.04444444444444E-05,0,200371,2,24,0,0,0,0,0,10.4,14557,0,0,47,0,0.2,0,0.7,2,0,5,0,2,5.1,464274,0,0,0,1,1364,412,0,0,283,Arsenal,Crystal Palace,Watford,Burnley,Brighton,2.2,4.3,2.9,2.6,3.7,2.4,2.6,3.3,2.1,2.8,2.2,3.3,2.7,51.6
,Ki Sung-yueng,MID,SWA,4900000,2,25,1.9,3.87755102040816E-07,5.10204081632653E-06,0,1641,1,13,0,0,0,0,0,5.1,15,-1,0,25,1,0.4,0,1.8,0,0,3,0,0,0,1542,0,0,0,0,982,43,0,0,140,Leicester,Burnley,Brighton,West Ham,Huddersfield,1,1.3,1,1.5,1.1,1.3,1,1.1,1.8,1,1.1,1.2,1.4,32.4
,Kiko Femenia,DEF,WAT,4400000,0,51,3.4,7.72727272727273E-07,1.15909090909091E-05,0,453668,2,22,0,0,0,0,0,11.6,1470,-1,0,51,1,0,0,0,9,0,5,0,1,1.4,483385,0,0,0,1,1214,39,0,0,298,Chelsea,West Ham,Everton,West Brom,Arsenal,3.5,3.9,3.2,3.8,3.3,3.4,3.1,3.7,3.3,4.7,3.1,3.2,2.9,50.7
Andy,King,MID,SWA,4200000,0,23,0.92,2.19047619047619E-07,5.47619047619048E-06,0,307463,1,12,0,0,0,1,0,5.5,3515,-3,0,23,3,0,0,0,1,0,0,0,1,3.9,435992,0,0,0,0,533,5587,0,0,83,Leicester,Burnley,Brighton,West Ham,Huddersfield,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,21.6
Joshua,King,FWD,BOU,7000000,1,54,2.7,3.85714285714286E-07,7.71428571428571E-06,0,326569,1,20,0,0,0,2,0,7.7,370,-5,0,54,5,0.1,0,0.7,2,0,4,0,3,1,87653,0,0,0,0,1489,345,0,0,181,Stoke,Huddersfield,Newcastle,Leicester,Tottenham,3.2,2.2,2.7,2.3,2.4,2.9,2.5,2.8,1.8,2.5,2.6,2.5,2.1,113.3
Stephen,Kingsley,DEF,SWA,4500000,0,0,0,0,0,0,5871,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,Leicester,Burnley,Brighton,West Ham,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Davy,Klaassen,MID,EVE,6900000,0,4,0.16,2.31884057971014E-08,5.79710144927536E-07,0,82421,0,4,0,0,0,0,0,0.6,63,-6,1,4,6,0,0,0,0,0,0,0,0,0.3,5500,0,0,0,0,187,23,-1,0,10,Arsenal,Crystal Palace,Watford,Burnley,Brighton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.8
Ragnar,Klavan,DEF,LIV,4400000,0,62,4.1,9.31818181818182E-07,1.40909090909091E-05,0,191456,0,13,0,0,0,1,0,14.1,9710,-1,0,62,1,0.1,0,0.3,7,0,6,0,0,2.4,285838,0,0,0,2,1172,201,0,0,303,Tottenham,Southampton,West Ham,Newcastle,Man Utd,5,4.6,5.9,4.5,3.5,5.4,4.9,3.1,4.5,3.8,5.5,4.3,5.8,37.9
Anthony,Knockaert,MID,BHA,5500000,0,62,2.8,5.09090909090909E-07,1.12727272727273E-05,0,113458,4,17,0,0,0,2,0,11.3,369,-5,0,62,5,0.1,0,0.7,5,0,8,0,1,0.6,46538,0,0,0,0,1606,93,0,0,270,West Ham,Stoke,Swansea,Arsenal,Everton,3,1.8,2.8,3.1,2.3,1.4,2.7,3.3,1.8,2.3,1.9,2.2,1.4,108.1
Aleksandar,Kolarov,DEF,MCI,5500000,0,0,0,0,0,0,2140,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,1,0,0,0,Burnley,Leicester,Arsenal,Chelsea,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sead,Kolasinac,DEF,ARS,5900000,0,79,4.4,7.45762711864407E-07,1.33898305084746E-05,0,1106613,1,18,0,0,0,1,0,13.4,5133,-1,0,79,1,0.1,0,0.3,6,0,7,0,4,6.8,815306,0,0,0,1,1431,173,0,0,347,Everton,Tottenham,Man City,Brighton,Watford,5.4,3.6,5.2,4.4,6.3,3.4,6.3,6.1,3.6,6.6,3.3,6.1,3.8,86.6
Vincent,Kompany,DEF,MCI,5800000,0,24,0.96,1.6551724137931E-07,4.13793103448276E-06,0,269149,4,4,0,0,0,0,0,4.1,168,-2,0,24,2,0,0,0,0,0,3,0,0,1.8,74355,0,0,0,0,674,120,0,0,148,Burnley,Leicester,Arsenal,Chelsea,Stoke,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.6,0.5,26.1
Terence,Kongolo,DEF,HUD,4400000,1,2,0.08,1.81818181818182E-08,4.54545454545455E-07,0,403,0,3,0,0,0,0,0,0.5,33,-1,1,2,1,0.2,0,0.7,0,0,0,0,0,0,1090,0,0,0,0,109,123,-1,0,15,Man Utd,Bournemouth,West Brom,Tottenham,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7
Laurent,Koscielny,DEF,ARS,6000000,1,87,4.3,7.16666666666667E-07,1.45E-05,0,141488,3,24,0,0,0,1,0,14.5,1641,0,0,87,0,0.5,0,2.8,16,0,9,0,0,1.6,156390,0,0,0,3,1775,518,0,0,467,Everton,Tottenham,Man City,Brighton,Watford,5.2,3.5,5,4.2,6.1,3.3,6.1,5.9,3.5,6.4,3.2,5.9,3.6,75.7
Cheikhou,Kouyate,MID,WHU,5000000,2,53,2.6,5.2E-07,1.06E-05,0,57708,2,31,0,0,0,2,0,10.6,363,0,0,53,0,0.5,0,2.6,2,0,3,0,1,0.4,72174,0,0,0,0,1630,222,0,0,230,Brighton,Watford,Liverpool,Swansea,Burnley,1.6,2.1,1.3,1.9,2.2,1.9,2.3,1.5,2.4,1.4,1.5,1.6,3,67.8
Tim,Krul,GLK,BHA,4000000,0,0,0,0,0,0,31730,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0.9,64743,0,0,0,0,0,262,0,0,0,West Ham,Stoke,Swansea,Arsenal,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grzegorz,Krychowiak,MID,WBA,4800000,1,44,2.4,5E-07,9.16666666666667E-06,0,26109,2,23,0,0,0,0,0,9.2,152,-2,0,44,2,0.6,0,2.8,4,0,3,0,3,0.2,31368,0,0,0,0,1219,120,0,0,200,Southampton,Chelsea,Huddersfield,Watford,Leicester,0,1.3,2.7,1.5,2.2,1.6,2,2.3,1.2,1.7,1.7,1.8,1.3,43.3
Alexandre,Lacazette,FWD,ARS,10300000,2,98,3.9,3.78640776699029E-07,9.51456310679612E-06,0,1640208,1,24,0,0,0,9,0,9.5,15205,-2,0,98,2,0.3,0,3.5,5,0,8,0,4,8.4,1211233,0,0,0,1,1783,1509,0,0,375,Everton,Tottenham,Man City,Brighton,Watford,5.2,2.6,4.6,3.2,4.9,3.2,5.7,5.1,3.5,5.1,2.5,4.6,3.2,199.2
Olayinka Fredrick Oladotun,Ladapo,FWD,CRY,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,130822,0,1,0,0,0,0,0,0.2,2088,0,0,1,0,0,0,0,0,0,0,0,0,1.8,207663,0,0,0,0,16,1566,0,0,3,Newcastle,Everton,Tottenham,Man Utd,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
Adam,Lallana,MID,LIV,7300000,0,7,0.28,3.83561643835616E-08,9.58904109589041E-07,0,39363,1,1,0,0,0,0,0,1,222,-2,0,7,2,0.1,0,0.7,0,0,1,0,0,0.3,8347,0,0,0,0,150,21,0,0,25,Tottenham,Southampton,West Ham,Newcastle,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,22.5
Erik,Lamela,MID,TOT,6300000,1,20,0.8,1.26984126984127E-07,3.17460317460317E-06,0,11388,2,4,0,0,0,0,0,3.2,106,-2,0,20,2,0.3,0,1.8,0,0,2,0,2,0.1,10099,0,0,0,0,281,101,0,0,67,Liverpool,Arsenal,Crystal Palace,Huddersfield,Bournemouth,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,32.1
Manuel,Lanzini,MID,WHU,6800000,0,74,4.1,6.02941176470588E-07,1.08823529411765E-05,0,210309,3,26,0,0,0,3,0,10.9,6981,-2,0,74,2,0.7,1,4.6,8,0,4,0,6,1.6,227686,0,0,0,2,1449,82,0,0,353,Brighton,Watford,Liverpool,Swansea,Burnley,0,0,0,0,0,3.9,4.5,3.3,4.8,3,3.1,3.4,5.7,118.4
Aymeric,Laporte,DEF,MCI,5500000,6,6,0.24,4.36363636363636E-08,1.09090909090909E-06,0,662,0,0,0,0,0,0,0,1.1,662,0,0,6,0,1.1,0,6,0,0,1,0,0,0.5,30005,0,0,0,0,90,30005,0,0,26,Burnley,Leicester,Arsenal,Chelsea,Stoke,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.3
Jamaal,Lascelles,DEF,NEW,4600000,10,78,3.9,8.47826086956522E-07,1.69565217391304E-05,0,691995,3,19,0,0,0,3,0,17,1962,1,0,78,-1,0.9,0,4.3,8,0,5,0,0,6.3,906719,0,0,0,2,1757,15428,0,0,337,Crystal Palace,Man Utd,Bournemouth,Liverpool,Southampton,4.9,4.5,3.7,4.1,4.7,3.8,5,3.6,5.4,3.1,4.7,4.9,4.4,71.8
,Lee Chung-yong,MID,CRY,4300000,0,4,0.16,3.72093023255814E-08,9.30232558139535E-07,0,40997,0,2,0,0,0,0,0,0.9,60,-2,0,4,2,0,0,0,0,0,0,0,0,0.3,42358,0,0,0,0,110,26,0,0,11,Newcastle,Everton,Tottenham,Man Utd,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.2
Adam,Legzdins,GLK,BUR,4000000,0,0,0,0,0,0,4036,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0.1,9007,0,0,0,0,0,34,0,0,0,Man City,Swansea,Southampton,Everton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Florian,Lejeune,DEF,NEW,4300000,0,17,0.68,1.58139534883721E-07,3.95348837209302E-06,0,34831,3,21,0,0,0,0,0,4,44,-2,0,17,2,0,0,0,0,0,1,0,0,0.1,5767,0,0,0,0,1023,3,0,0,173,Crystal Palace,Man Utd,Bournemouth,Liverpool,Southampton,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,36.3
Jonathan,Leko,MID,WBA,4500000,0,0,0,0,0,0,4314,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,9,0,0,0,Southampton,Chelsea,Huddersfield,Watford,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mario,Lemina,MID,SOU,4800000,0,32,1.28,2.66666666666667E-07,6.66666666666667E-06,0,27163,1,20,0,0,0,0,0,6.7,61,-2,0,32,2,0.2,0,0.8,0,0,3,0,0,0.1,21742,0,0,0,0,1119,28,0,0,207,West Brom,Liverpool,Burnley,Stoke,Newcastle,0.6,0.6,0.6,0.7,0.7,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.6,41.5
Aaron,Lennon,MID,BUR,5400000,1,32,1.28,2.37037037037037E-07,5.92592592592593E-06,0,9258,0,15,0,0,0,0,0,5.9,131,-1,0,32,1,0.1,0,0.7,0,0,3,0,2,0.1,7409,0,0,0,0,818,229,0,0,92,Man City,Swansea,Southampton,Everton,West Ham,0.6,0.6,0.7,1,0.6,0.6,0.6,0.6,0.7,0.6,0.7,0.6,0.7,28.7
,Lewis Cook,MID,BOU,4300000,3,32,1.9,4.41860465116279E-07,7.44186046511628E-06,0,55359,3,19,0,0,0,0,0,7.4,373,-2,0,32,2,0.5,0,2.3,0,0,2,0,1,0.9,49295,0,0,0,0,1183,1432,0,0,191,Stoke,Huddersfield,Newcastle,Leicester,Tottenham,1.4,1.2,1.4,1,1.1,1.6,1.1,1.3,1,1.1,1.2,1.4,1.1,48.9
Anders,Lindegaard,GLK,BUR,4000000,0,0,0,0,0,0,5043,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0.2,13166,0,0,0,0,0,110,0,0,0,Man City,Swansea,Southampton,Everton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Victor,Lindelof,DEF,MUN,4900000,0,27,2.7,5.51020408163265E-07,5.51020408163265E-06,0,293225,1,9,0,0,0,0,0,5.5,835,-6,0,27,6,0,0,0,1,0,3,0,0,1.1,67032,0,0,0,0,743,72,0,0,166,Huddersfield,Newcastle,Chelsea,Crystal Palace,Liverpool,3.2,1.8,2.8,3.1,3,2.4,2.6,1.7,3,1.8,3.5,2.3,3.1,19.5
Jesse,Lingard,MID,MUN,6300000,2,93,3.72,5.90476190476191E-07,1.47619047619048E-05,0,548178,2,11,0,0,0,7,0,14.8,31376,3,0,93,-3,0.4,0,2.3,10,0,5,0,4,17.3,1458975,0,0,0,2,1137,19333,0,0,295,Huddersfield,Newcastle,Chelsea,Crystal Palace,Liverpool,4.9,3.3,3.6,2.7,3.4,3,4.3,1.9,4.7,3.3,4.6,2.7,3.8,114.1
Jake,Livermore,MID,WBA,4800000,0,49,2.1,4.375E-07,1.02083333333333E-05,0,15097,2,27,0,0,0,0,0,10.2,107,-2,0,49,2,0.2,0,1,0,0,5,0,1,0.1,9099,0,0,0,0,1754,5,0,0,226,Southampton,Chelsea,Huddersfield,Watford,Leicester,0,1,2.2,1.2,1.8,1.3,1.6,1.8,1,1.4,1.3,1.5,1,53.6
Fernando,Llorente,FWD,TOT,7300000,0,19,1.5,2.05479452054795E-07,2.6027397260274E-06,0,24595,1,1,0,0,0,1,0,2.6,142,-2,1,19,2,0.2,0,1.8,2,0,1,0,0,0.2,20902,0,0,0,0,213,65,-1,0,59,Liverpool,Arsenal,Crystal Palace,Huddersfield,Bournemouth,0.8,1.1,0.8,1.3,0.9,1.1,0.8,0.9,0.9,0.8,1.1,0.8,1.2,19.6
Hugo,Lloris,GLK,TOT,5400000,7,90,3.9,7.22222222222222E-07,1.66666666666667E-05,0,526647,0,21,0,49,0,0,0,16.7,1736,-1,0,90,1,0.8,0,4.2,2,0,10,0,0,8.1,261194,0,0,0,0,2070,1585,0,0,433,Liverpool,Arsenal,Crystal Palace,Huddersfield,Bournemouth,3.8,5.6,4.6,5.2,3.4,4.2,3.9,4,4,4.2,5.1,3.5,4.5,39
Jurgen,Locadia,FWD,BHA,6000000,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,575,0,0,0,0,0,97,0,0,0,West Ham,Stoke,Swansea,Arsenal,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruben,Loftus-Cheek,MID,CRY,4500000,0,53,2.12,4.71111111111111E-07,1.17777777777778E-05,0,812392,0,24,0,0,0,1,0,11.8,7744,0,0,53,0,0,0,0,2,0,3,0,4,4,499929,0,0,0,0,1329,70,0,0,236,Newcastle,Everton,Tottenham,Man Utd,Chelsea,0,0,0,0,0,1.3,1.3,1.4,1.8,1.3,1.7,1.2,2,91.7
Jason,Lokilo,MID,CRY,4300000,0,0,0,0,0,0,15550,0,0,0,0,0,0,0,0,16,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,13555,0,0,0,0,0,16,0,0,0,Newcastle,Everton,Tottenham,Man Utd,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe,Lolley,MID,HUD,4300000,0,11,1.8,4.18604651162791E-07,2.55813953488372E-06,0,6201,1,5,0,0,0,1,0,2.6,131,-2,0,11,2,0.5,0,2.3,0,0,0,0,0,0.1,6747,0,0,0,0,217,69,0,0,28,Man Utd,Bournemouth,West Brom,Tottenham,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8
Kevin,Long,DEF,BUR,4100000,2,29,1.16,2.82926829268293E-07,7.07317073170732E-06,0,261251,0,6,0,0,0,0,0,7.1,3375,1,0,29,-1,0.2,0,0.7,4,0,3,0,1,6.3,431742,0,0,0,0,540,2632,0,0,129,Man City,Swansea,Southampton,Everton,West Ham,0.6,0.6,0.7,0.6,0.7,0.6,0.6,0.8,0.6,0.6,0.9,0.6,0.6,28.1
Shane,Long,FWD,SOU,5600000,2,36,2,3.57142857142857E-07,6.42857142857143E-06,0,50385,4,20,0,0,0,1,0,6.4,727,-4,0,36,4,0.4,0,2.5,0,0,3,0,2,0.5,38947,0,0,0,0,1097,238,0,0,116,West Brom,Liverpool,Burnley,Stoke,Newcastle,1.4,1.4,1.3,2,1.5,1.4,1.3,1,1,1.4,1.7,1.3,1.4,64.8
Ademola,Lookman,MID,EVE,5100000,0,10,1.4,2.74509803921569E-07,1.96078431372549E-06,0,8973,0,6,0,0,0,0,0,2,40,-4,0,10,4,0,0,0,0,0,0,0,1,0.1,2245,0,0,0,0,153,8,0,0,30,Arsenal,Crystal Palace,Watford,Burnley,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5
Jonas,Lossl,GLK,HUD,4600000,2,88,3.5,7.60869565217391E-07,1.91304347826087E-05,0,362151,0,44,0,67,0,0,0,19.1,4659,1,0,88,-1,0.3,0,1.3,7,0,7,0,1,7.3,541206,0,0,1,1,2250,241,0,0,480,Man Utd,Bournemouth,West Brom,Tottenham,Swansea,2.5,3.7,2.7,2.7,3.9,5.2,2.7,3.3,4.5,3.1,3.8,2.6,5,57.9
Dejan,Lovren,DEF,LIV,5300000,7,68,3.6,6.79245283018868E-07,1.28301886792453E-05,0,122919,4,18,0,0,0,1,0,12.8,376,-2,0,68,2,0.5,0,2.7,5,0,7,0,1,1.1,77500,0,0,0,1,1475,688,0,0,355,Tottenham,Southampton,West Ham,Newcastle,Man Utd,4.2,3.8,4.9,3.7,2.9,4.5,4.3,2.5,3.7,3.1,4.6,3.5,4.9,58
Chris,Lowe,DEF,HUD,4400000,1,50,2.6,5.90909090909091E-07,1.13636363636364E-05,0,255481,0,23,0,0,0,0,0,11.4,623,-1,0,50,1,0.1,0,0.3,0,0,6,0,0,1.5,275728,0,0,0,0,1312,274,0,0,262,Man Utd,Bournemouth,West Brom,Tottenham,Swansea,1.5,2.4,1.6,1.7,2.5,3.9,1.7,2.1,3,1.9,2.4,1.6,3.4,32.7
Matthew,Lowton,DEF,BUR,4300000,0,53,4.1,9.53488372093023E-07,1.23255813953488E-05,0,261434,0,10,0,0,0,0,0,12,1961,-2,1,53,2,0,0,0,2,0,6,0,1,1.8,292663,0,0,0,0,1170,1375,-1,0,234,Man City,Swansea,Southampton,Everton,West Ham,4.1,4,5,4.4,4.9,4.7,4,5.2,4.6,4.5,5.7,4.2,4.3,38.9
Leiva,Lucas,MID,LIV,4500000,0,0,0,0,0,0,1099,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,1,0,0,0,Tottenham,Southampton,West Ham,Newcastle,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Lucas Moura,MID,TOT,8000000,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,2562,0,0,0,0,0,2562,0,0,0,Liverpool,Arsenal,Crystal Palace,Huddersfield,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romelu,Lukaku,FWD,MUN,11300000,2,111,4.6,4.07079646017699E-07,9.82300884955752E-06,0,3286516,3,18,0,0,0,11,0,9.8,9141,-2,0,111,2,0.4,1,4,10,0,12,0,5,21,1832345,0,0,0,2,2083,4673,0,0,388,Huddersfield,Newcastle,Chelsea,Crystal Palace,Liverpool,6.7,4.9,4.6,4.6,5.5,4.4,5.9,4.3,6.5,4.9,6.1,4.5,6,189.5
Dodi,Lukebakio,MID,WAT,5000000,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,Chelsea,West Ham,Everton,West Brom,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Levi,Lumeka,MID,CRY,4400000,0,1,0.04,9.09090909090909E-09,2.27272727272727E-07,0,584,0,0,0,0,0,0,0,0.2,5,-1,0,1,1,0,0,0,0,0,0,0,0,0,642,0,0,0,0,25,6,0,0,3,Newcastle,Everton,Tottenham,Man Utd,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3
Matt,Macey,GLK,ARS,5000000,0,0,0,0,0,0,361,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,0,0,0,6,0,0,0,Everton,Tottenham,Man City,Brighton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niki,Maenpaa,GLK,BHA,4000000,0,0,0,0,0,0,41210,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,1,27052,0,0,0,0,0,65,0,0,0,West Ham,Stoke,Swansea,Arsenal,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry,Maguire,DEF,LEI,5500000,1,95,3.8,6.90909090909091E-07,1.72727272727273E-05,0,576269,4,34,0,0,0,2,0,17.3,7912,5,0,95,-5,0.9,0,5,10,0,7,0,4,12.7,1090409,0,0,0,1,2250,10580,0,0,518,Swansea,Man City,Stoke,Bournemouth,West Brom,4.2,3.2,5,4,3.3,5.4,4,4.1,4,4.7,4.5,5.3,3.3,104.1
